Setpoint,Actual,Output
100,99.83,14.39
100,99.83,14.39
100,99.72,14.45
100,99.72,14.45
100,99.72,14.45
100,99.77,14.45
100,99.77,14.34
100,99.77,14.34
100,99.67,14.34
100,99.67,14.34
100,99.67,14.57
100,99.76,14.57
100,99.76,14.57
100,99.76,14.57
100,99.77,14.34
100,99.77,14.34
100,99.77,14.34
100,99.8,14.34
100,99.8,14.24
100,99.8,14.24
100,99.8,14.24
100,99.8,14.24
100,99.8,14.24
100,99.84,14.24
100,99.84,14.24
100,99.84,14.24
100,99.83,14.19
100,99.83,14.19
100,99.83,14.19
100,99.81,14.19
100,99.81,14.23
100,99.81,14.23
100,99.85,14.23
100,99.85,14.23
100,99.85,14.13
100,99.84,14.13
100,99.84,14.13
100,99.84,14.13
100,99.85,14.13
100,99.85,14.13
100,99.85,14.13
100,99.87,14.13
100,99.87,14.07
100,99.87,14.07
100,99.8,14.07
100,99.8,14.07
100,99.8,14.25
100,99.91,14.25
100,99.91,14.25
100,99.91,14.25
100,99.84,14.17
100,99.84,14.17
100,99.84,14.17
100,99.87,14.17
100,99.87,14.08
100,99.87,14.08
100,99.91,14.08
100,99.91,14.08
100,99.91,13.98
100,99.87,13.98
100,99.87,13.98
100,99.87,13.98
100,99.91,13.98
100,99.91,13.98
100,99.91,13.98
100,99.86,13.98
100,99.86,14.12
100,99.86,14.12
100,99.97,14.12
100,99.97,14.12
100,99.97,13.84
100,99.9,13.84
100,99.9,13.84
100,99.9,13.84
100,99.87,14.08
100,99.87,14.08
100,99.87,14.08
100,100.01,14.08
100,100.01,13.75
100,100.01,13.75
100,99.98,13.75
100,99.98,13.75
100,99.98,13.81
100,99.97,13.81
100,99.97,13.81
100,99.97,13.81
100,99.97,13.84
100,99.97,13.84
100,99.97,13.84
100,100.04,13.84
100,100.04,13.67
100,100.04,13.67
100,100.02,13.67
100,100.02,13.67
100,100.02,13.73
100,100.06,13.73
100,100.06,13.73
100,100.06,13.73
100,99.99,13.79
100,99.99,13.79
100,99.99,13.79
100,100.01,13.79
100,100.01,13.75
100,100.01,13.75
100,100.1,13.75
100,100.1,13.75
100,100.1,13.51
100,100.09,13.51
100,100.09,13.51
100,100.09,13.51
100,100.06,13.61
100,100.06,13.61
100,100.06,13.61
100,100.09,13.61
100,100.09,13.55
100,100.09,13.55
100,100.06,13.55
100,100.06,13.55
100,100.06,13.61
100,100.11,13.61
100,100.11,13.61
100,100.11,13.61
100,100.06,13.61
100,100.06,13.61
100,100.06,13.61
100,100.12,13.61
100,100.12,13.45
100,100.12,13.45
100,100.13,13.45
100,100.13,13.45
100,100.13,13.43
100,100.04,13.43
100,100.04,13.43
100,100.04,13.43
100,100.1,13.51
100,100.1,13.51
100,100.1,13.51
100,100.08,13.51
100,100.08,13.57
100,100.08,13.57
100,100.09,13.57
100,100.09,13.57
100,100.09,13.55
100,100.16,13.55
100,100.16,13.55
100,100.16,13.55
100,100.19,13.29
100,100.19,13.29
100,100.19,13.29
100,100.15,13.29
100,100.15,13.39
100,100.15,13.39
100,100.17,13.39
100,100.17,13.39
100,100.17,13.33
100,100.17,13.33
100,100.17,13.33
100,100.17,13.33
100,100.13,13.43
100,100.13,13.43
100,100.13,13.43
100,100.24,13.43
100,100.24,13.15
100,100.24,13.15
100,100.13,13.15
100,100.13,13.15
100,100.13,13.42
100,100.22,13.42
100,100.22,13.42
100,100.22,13.42
100,100.12,13.44
100,100.12,13.44
100,100.12,13.44
100,100.22,13.44
100,100.22,13.21
100,100.22,13.21
100,100.2,13.21
100,100.2,13.21
100,100.2,13.26
100,100.23,13.26
100,100.23,13.26
100,100.23,13.26
100,100.27,13.09
100,100.27,13.09
100,100.27,13.09
100,100.24,13.09
100,100.24,13.14
100,100.24,13.14
100,100.33,13.14
100,100.33,13.14
100,100.33,12.93
100,100.27,12.93
100,100.27,12.93
100,100.27,12.93
100,100.24,13.14
100,100.24,13.14
100,100.24,13.14
100,100.27,13.14
100,100.27,13.08
100,100.27,13.08
100,100.27,13.08
100,100.27,13.08
100,100.27,13.08
100,100.29,13.08
100,100.29,13.08
100,100.29,13.08
100,100.31,12.96
100,100.31,12.96
100,100.31,12.96
100,100.3,12.96
100,100.3,12.98
100,100.3,12.98
100,100.28,12.98
100,100.28,12.98
100,100.28,13.03
100,100.26,13.03
100,100.26,13.03
100,100.26,13.03
100,100.35,12.86
100,100.35,12.86
100,100.35,12.86
100,100.34,12.86
100,100.34,12.89
100,100.34,12.89
100,100.37,12.89
100,100.37,12.89
100,100.37,12.79
100,100.31,12.79
100,100.31,12.79
100,100.31,12.79
100,100.38,12.77
100,100.38,12.77
100,100.38,12.77
100,100.36,12.77
100,100.36,12.83
100,100.36,12.83
100,100.38,12.83
100,100.38,12.83
100,100.38,12.77
100,100.26,12.77
100,100.26,12.77
100,100.26,12.77
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.38,12.76
100,100.37,12.76
100,100.37,12.76
100,100.37,12.76
100,100.36,12.82
100,100.36,12.82
100,100.36,12.82
100,100.4,12.82
100,100.4,12.72
100,100.4,12.72
100,100.4,12.72
100,100.4,12.72
100,100.4,12.71
100,100.36,12.71
100,100.36,12.71
100,100.36,12.71
100,100.45,12.59
100,100.45,12.59
100,100.45,12.59
100,100.37,12.59
100,100.37,12.77
100,100.37,12.77
100,100.4,12.77
100,100.4,12.77
100,100.4,12.71
100,100.42,12.71
100,100.42,12.71
100,100.42,12.71
100,100.47,12.53
100,100.47,12.53
100,100.47,12.53
100,100.47,12.53
100,100.47,12.53
100,100.47,12.53
100,100.45,12.53
100,100.45,12.53
100,100.45,12.58
100,100.43,12.58
100,100.43,12.58
100,100.43,12.58
100,100.45,12.56
100,100.45,12.56
100,100.45,12.56
100,100.45,12.56
100,100.45,12.56
100,100.45,12.56
100,100.49,12.56
100,100.49,12.56
100,100.49,12.46
100,100.49,12.46
100,100.49,12.46
100,100.49,12.46
100,100.48,12.49
100,100.48,12.49
100,100.48,12.49
100,100.49,12.49
100,100.49,12.45
100,100.49,12.45
100,100.52,12.45
100,100.52,12.45
100,100.52,12.37
100,100.47,12.37
100,100.47,12.37
100,100.47,12.37
100,100.45,12.54
100,100.45,12.54
100,100.45,12.54
100,100.5,12.54
100,100.5,12.42
100,100.5,12.42
100,100.52,12.42
100,100.52,12.42
100,100.52,12.36
100,100.48,12.36
100,100.48,12.36
100,100.48,12.36
100,100.63,12.08
100,100.63,12.08
100,100.63,12.08
100,100.63,12.08
100,100.63,12.08
100,100.63,12.08
100,100.67,12.08
100,100.67,12.08
100,100.67,11.98
100,100.6,11.98
100,100.6,11.98
100,100.6,11.98
100,100.52,12.34
100,100.52,12.34
100,100.52,12.34
100,100.5,12.34
100,100.5,12.4
100,100.5,12.4
100,100.6,12.4
100,100.6,12.4
100,100.6,12.14
100,100.66,12.14
100,100.66,12.14
100,100.66,12.14
100,100.59,12.18
100,100.59,12.18
100,100.59,12.18
100,100.62,12.18
100,100.62,12.08
100,100.62,12.08
100,100.54,12.08
100,100.54,12.08
100,100.54,12.29
100,100.57,12.29
100,100.57,12.29
100,100.57,12.29
100,100.61,12.11
100,100.61,12.11
100,100.61,12.11
100,100.57,12.11
100,100.57,12.2
100,100.57,12.2
100,100.61,12.2
100,100.61,12.2
100,100.61,12.1
100,100.62,12.1
100,100.62,12.1
100,100.62,12.1
100,100.67,11.94
100,100.67,11.94
100,100.67,11.94
100,100.65,11.94
100,100.65,12
100,100.65,12
100,100.73,12
100,100.73,12
100,100.73,11.8
100,100.68,11.8
100,100.68,11.8
100,100.68,11.8
100,100.66,11.97
100,100.66,11.97
100,100.66,11.97
100,100.63,11.97
100,100.63,12.02
100,100.63,12.02
100,100.66,12.02
100,100.66,12.02
100,100.66,11.96
100,100.75,11.96
100,100.75,11.96
100,100.75,11.96
100,100.67,11.92
100,100.67,11.92
100,100.67,11.92
100,100.7,11.92
100,100.7,11.84
100,100.7,11.84
100,100.73,11.84
100,100.73,11.84
100,100.73,11.77
100,100.74,11.77
100,100.74,11.77
100,100.74,11.77
100,100.7,11.83
100,100.7,11.83
100,100.7,11.83
100,100.75,11.83
100,100.75,11.71
100,100.75,11.71
100,100.7,11.71
100,100.7,11.71
100,100.7,11.84
100,100.7,11.84
100,100.7,11.84
100,100.7,11.84
100,100.75,11.7
100,100.75,11.7
100,100.75,11.7
100,100.82,11.7
100,100.82,11.52
100,100.82,11.52
100,100.77,11.52
100,100.77,11.52
100,100.77,11.65
100,100.75,11.65
100,100.75,11.65
100,100.75,11.65
100,100.82,11.51
100,100.82,11.51
100,100.82,11.51
100,100.79,11.51
100,100.79,11.58
100,100.79,11.58
100,100.75,11.58
100,100.75,11.58
100,100.75,11.67
100,100.84,11.67
100,100.84,11.67
100,100.84,11.67
100,100.82,11.49
100,100.82,11.49
100,100.82,11.49
100,100.84,11.49
100,100.84,11.43
100,100.84,11.43
100,100.84,11.43
100,100.84,11.43
100,100.84,11.42
100,100.84,11.42
100,100.84,11.42
100,100.84,11.42
100,100.84,11.42
100,100.84,11.42
100,100.84,11.42
100,100.84,11.42
100,100.84,11.43
100,100.84,11.43
100,100.77,11.43
100,100.77,11.43
100,100.77,11.6
100,100.89,11.6
100,100.89,11.6
100,100.89,11.6
100,100.84,11.4
100,100.84,11.4
100,100.84,11.4
100,100.75,11.4
100,100.75,11.63
100,100.75,11.63
100,100.82,11.63
100,100.82,11.63
100,100.82,11.45
100,100.84,11.45
100,100.84,11.45
100,100.84,11.45
100,100.86,11.35
100,100.86,11.35
100,100.86,11.35
100,100.79,11.35
100,100.79,11.52
100,100.79,11.52
100,100.79,11.52
100,100.79,11.52
100,100.79,11.52
100,100.81,11.52
100,100.81,11.52
100,100.81,11.52
100,100.88,11.28
100,100.88,11.28
100,100.88,11.28
100,100.93,11.28
100,100.93,11.15
100,100.93,11.15
100,100.93,11.15
100,100.93,11.15
100,100.93,11.15
100,100.88,11.15
100,100.88,11.15
100,100.88,11.15
100,100.84,11.38
100,100.84,11.38
100,100.84,11.38
100,100.91,11.38
100,100.91,11.2
100,100.91,11.2
100,100.95,11.2
100,100.95,11.2
100,100.95,11.07
100,100.95,11.07
100,100.95,11.07
100,100.95,11.07
100,101.02,10.91
100,101.02,10.91
100,101.02,10.91
100,100.95,10.91
100,100.95,11.06
100,100.95,11.06
100,100.87,11.06
100,100.87,11.06
100,100.87,11.27
100,100.91,11.27
100,100.91,11.27
100,100.91,11.27
100,100.89,11.21
100,100.89,11.21
100,100.89,11.21
100,100.95,11.21
100,100.95,11.05
100,100.95,11.05
100,100.88,11.05
100,100.88,11.05
100,100.88,11.22
100,100.96,11.22
100,100.96,11.22
100,100.96,11.22
100,100.95,11.03
100,100.95,11.03
100,100.95,11.03
100,100.98,11.03
100,100.98,10.95
100,100.98,10.95
100,100.89,10.95
100,100.89,10.95
100,100.89,11.18
100,100.94,11.18
100,100.94,11.18
100,100.94,11.18
100,100.96,11
100,100.96,11
100,100.96,11
100,100.95,11
100,100.95,11.01
100,100.95,11.01
100,100.94,11.01
100,100.94,11.01
100,100.94,11.05
100,100.95,11.05
100,100.95,11.05
100,100.95,11.05
100,100.91,11.1
100,100.91,11.1
100,100.91,11.1
100,100.96,11.1
100,100.96,10.98
100,100.96,10.98
100,100.98,10.98
100,100.98,10.98
100,100.98,10.93
100,100.91,10.93
100,100.91,10.93
100,100.91,10.93
100,101.02,10.81
100,101.02,10.81
100,101.02,10.81
100,101.02,10.81
100,101.02,10.8
100,101.02,10.8
100,100.94,10.8
100,100.94,10.8
100,100.94,11.01
100,100.93,11.01
100,100.93,11.01
100,100.93,11.01
100,100.96,10.95
100,100.96,10.95
100,100.96,10.95
100,100.93,10.95
100,100.93,11.02
100,100.93,11.02
100,101.02,11.02
100,101.02,11.02
100,101.02,10.8
100,101.02,10.8
100,101.02,10.8
100,101.02,10.8
100,100.91,11.07
100,100.91,11.07
100,100.91,11.07
100,100.95,11.07
100,100.95,10.94
100,100.95,10.94
100,100.95,10.94
100,100.95,10.94
100,100.95,10.94
100,100.98,10.94
100,100.98,10.94
100,100.98,10.94
100,100.98,10.87
100,100.98,10.87
100,100.98,10.87
100,100.98,10.87
100,100.98,10.85
100,100.98,10.85
100,101.02,10.85
100,101.02,10.85
100,101.02,10.74
100,101,10.74
100,101,10.74
100,101,10.74
100,101.02,10.74
100,101.02,10.74
100,101.02,10.74
100,101.04,10.74
100,101.04,10.69
100,101.04,10.69
100,101.02,10.69
100,101.02,10.69
100,101.02,10.74
100,100.98,10.74
100,100.98,10.74
100,100.98,10.74
100,101.02,10.72
100,101.02,10.72
100,101.02,10.72
100,101.02,10.72
100,101.02,10.71
100,101.02,10.71
100,100.95,10.71
100,100.95,10.71
100,100.95,10.88
100,100.94,10.88
100,100.94,10.88
100,100.94,10.88
100,101.02,10.7
100,101.02,10.7
100,101.02,10.7
100,100.94,10.7
100,100.94,10.91
100,100.94,10.91
100,101.06,10.91
100,101.06,10.91
100,101.06,10.59
100,101.04,10.59
100,101.04,10.59
100,101.04,10.59
100,100.98,10.8
100,100.98,10.8
100,100.98,10.8
100,100.98,10.8
100,100.98,10.79
100,100.98,10.79
100,101.02,10.79
100,101.02,10.79
100,101.02,10.69
100,100.98,10.69
100,100.98,10.69
100,100.98,10.69
100,100.95,10.84
100,100.95,10.84
100,100.95,10.84
100,100.98,10.84
100,100.98,10.76
100,100.98,10.76
100,100.95,10.76
100,100.95,10.76
100,100.95,10.83
100,100.98,10.83
100,100.98,10.83
100,100.98,10.83
100,101.02,10.67
100,101.02,10.67
100,101.02,10.67
100,100.96,10.67
100,100.96,10.8
100,100.96,10.8
100,101,10.8
100,101,10.8
100,101,10.69
100,101.05,10.69
100,101.05,10.69
100,101.05,10.69
100,101.02,10.63
100,101.02,10.63
100,101.02,10.63
100,100.91,10.63
100,100.91,10.92
100,100.91,10.92
100,100.96,10.92
100,100.96,10.92
100,100.96,10.77
100,100.91,10.77
100,100.91,10.77
100,100.91,10.77
100,100.93,10.85
100,100.93,10.85
100,100.93,10.85
100,100.95,10.85
100,100.95,10.78
100,100.95,10.78
100,101.02,10.78
100,101.02,10.78
100,101.02,10.6
100,101,10.6
100,101,10.6
100,101,10.6
100,100.96,10.75
100,100.96,10.75
100,100.96,10.75
100,100.93,10.75
100,100.93,10.82
100,100.93,10.82
100,100.95,10.82
100,100.95,10.82
100,100.95,10.76
100,101.02,10.76
100,101.02,10.76
100,101.02,10.76
100,100.96,10.73
100,100.96,10.73
100,100.96,10.73
100,100.96,10.73
100,100.96,10.73
100,100.96,10.73
100,100.91,10.73
100,100.91,10.73
100,100.91,10.84
100,100.89,10.84
100,100.89,10.84
100,100.89,10.84
100,100.98,10.66
100,100.98,10.66
100,100.98,10.66
100,101.02,10.66
100,101.02,10.57
100,101.02,10.57
100,100.91,10.57
100,100.91,10.57
100,100.91,10.82
100,101,10.82
100,101,10.82
100,101,10.82
100,100.86,10.95
100,100.86,10.95
100,100.86,10.95
100,101.02,10.95
100,101.02,10.56
100,101.02,10.56
100,100.88,10.56
100,100.88,10.56
100,100.88,10.88
100,100.94,10.88
100,100.94,10.88
100,100.94,10.88
100,100.98,10.62
100,100.98,10.62
100,100.98,10.62
100,100.93,10.62
100,100.93,10.76
100,100.93,10.76
100,100.86,10.76
100,100.86,10.76
100,100.86,10.93
100,100.96,10.93
100,100.96,10.93
100,100.96,10.93
100,100.91,10.78
100,100.91,10.78
100,100.91,10.78
100,100.91,10.78
100,100.91,10.78
100,100.91,10.78
100,100.98,10.78
100,100.98,10.78
100,100.98,10.62
100,100.84,10.62
100,100.84,10.62
100,100.84,10.62
100,100.91,10.79
100,100.91,10.79
100,100.91,10.79
100,100.89,10.79
100,100.89,10.82
100,100.89,10.82
100,100.87,10.82
100,100.87,10.82
100,100.87,10.87
100,100.87,10.87
100,100.87,10.87
100,100.87,10.87
100,100.98,10.57
100,100.98,10.57
100,100.98,10.57
100,100.81,10.57
100,100.81,11
100,100.81,11
100,100.91,11
100,100.91,11
100,100.91,10.76
100,100.84,10.76
100,100.84,10.76
100,100.84,10.76
100,100.96,10.62
100,100.96,10.62
100,100.96,10.62
100,100.84,10.62
100,100.84,10.91
100,100.84,10.91
100,100.94,10.91
100,100.94,10.91
100,100.94,10.67
100,100.84,10.67
100,100.84,10.67
100,100.84,10.67
100,100.84,10.89
100,100.84,10.89
100,100.84,10.89
100,100.86,10.89
100,100.86,10.85
100,100.86,10.85
100,100.8,10.85
100,100.8,10.85
100,100.8,11
100,100.91,11
100,100.91,11
100,100.91,11
100,100.88,10.78
100,100.88,10.78
100,100.88,10.78
100,100.88,10.78
100,100.88,10.78
100,100.88,10.78
100,100.86,10.78
100,100.86,10.78
100,100.86,10.83
100,100.84,10.83
100,100.84,10.83
100,100.84,10.83
100,100.79,11
100,100.79,11
100,100.79,11
100,100.82,11
100,100.82,10.92
100,100.82,10.92
100,100.84,10.92
100,100.84,10.92
100,100.84,10.87
100,100.79,10.87
100,100.79,10.87
100,100.79,10.87
100,100.87,10.79
100,100.87,10.79
100,100.87,10.79
100,100.84,10.79
100,100.84,10.84
100,100.84,10.84
100,100.89,10.84
100,100.89,10.84
100,100.89,10.72
100,100.84,10.72
100,100.84,10.72
100,100.84,10.72
100,100.82,10.89
100,100.82,10.89
100,100.82,10.89
100,100.8,10.89
100,100.8,10.95
100,100.8,10.95
100,100.82,10.95
100,100.82,10.95
100,100.82,10.88
100,100.8,10.88
100,100.8,10.88
100,100.8,10.88
100,100.77,11.01
100,100.77,11.01
100,100.77,11.01
100,100.87,11.01
100,100.87,10.76
100,100.87,10.76
100,100.77,10.76
100,100.77,10.76
100,100.77,11
100,100.75,11
100,100.75,11
100,100.75,11
100,100.82,10.86
100,100.82,10.86
100,100.82,10.86
100,100.79,10.86
100,100.79,10.94
100,100.79,10.94
100,100.79,10.94
100,100.79,10.94
100,100.79,10.93
100,100.75,10.93
100,100.75,10.93
100,100.75,10.93
100,100.82,10.85
100,100.82,10.85
100,100.82,10.85
100,100.79,10.85
100,100.79,10.92
100,100.79,10.92
100,100.72,10.92
100,100.72,10.92
100,100.72,11.09
100,100.68,11.09
100,100.68,11.09
100,100.68,11.09
100,100.77,10.97
100,100.77,10.97
100,100.77,10.97
100,100.74,10.97
100,100.74,11.03
100,100.74,11.03
100,100.77,11.03
100,100.77,11.03
100,100.77,10.96
100,100.77,10.96
100,100.77,10.96
100,100.77,10.96
100,100.73,11.06
100,100.73,11.06
100,100.73,11.06
100,100.77,11.06
100,100.77,10.93
100,100.77,10.93
100,100.7,10.93
100,100.7,10.93
100,100.7,11.11
100,100.7,11.11
100,100.7,11.11
100,100.7,11.11
100,100.7,11.1
100,100.7,11.1
100,100.7,11.1
100,100.74,11.1
100,100.74,11
100,100.74,11
100,100.7,11
100,100.7,11
100,100.7,11.11
100,100.67,11.11
100,100.67,11.11
100,100.67,11.11
100,100.67,11.17
100,100.67,11.17
100,100.67,11.17
100,100.62,11.17
100,100.62,11.28
100,100.62,11.28
100,100.65,11.28
100,100.65,11.28
100,100.65,11.22
100,100.65,11.22
100,100.65,11.22
100,100.65,11.22
100,100.61,11.31
100,100.61,11.31
100,100.61,11.31
100,100.66,11.31
100,100.66,11.19
100,100.66,11.19
100,100.52,11.19
100,100.52,11.19
100,100.52,11.54
100,100.7,11.54
100,100.7,11.54
100,100.7,11.54
100,100.65,11.2
100,100.65,11.2
100,100.65,11.2
100,100.61,11.2
100,100.61,11.3
100,100.61,11.3
100,100.57,11.3
100,100.57,11.3
100,100.57,11.39
100,100.59,11.39
100,100.59,11.39
100,100.59,11.39
100,100.63,11.23
100,100.63,11.23
100,100.63,11.23
100,100.57,11.23
100,100.57,11.38
100,100.57,11.38
100,100.57,11.38
100,100.57,11.38
100,100.57,11.38
100,100.59,11.38
100,100.59,11.38
100,100.59,11.38
100,100.57,11.38
100,100.57,11.38
100,100.57,11.38
100,100.55,11.38
100,100.55,11.43
100,100.55,11.43
100,100.59,11.43
100,100.59,11.43
100,100.59,11.33
100,100.52,11.33
100,100.52,11.33
100,100.52,11.33
100,100.47,11.62
100,100.47,11.62
100,100.47,11.62
100,100.52,11.62
100,100.52,11.48
100,100.52,11.48
100,100.57,11.48
100,100.57,11.48
100,100.57,11.36
100,100.56,11.36
100,100.56,11.36
100,100.56,11.36
100,100.52,11.5
100,100.52,11.5
100,100.52,11.5
100,100.45,11.5
100,100.45,11.65
100,100.45,11.65
100,100.45,11.65
100,100.45,11.65
100,100.45,11.65
100,100.45,11.65
100,100.45,11.65
100,100.45,11.65
100,100.48,11.58
100,100.48,11.58
100,100.48,11.58
100,100.45,11.58
100,100.45,11.66
100,100.45,11.66
100,100.45,11.66
100,100.45,11.66
100,100.45,11.66
100,100.4,11.66
100,100.4,11.66
100,100.4,11.66
100,100.43,11.69
100,100.43,11.69
100,100.43,11.69
100,100.47,11.69
100,100.47,11.59
100,100.47,11.59
100,100.37,11.59
100,100.37,11.59
100,100.37,11.83
100,100.48,11.83
100,100.48,11.83
100,100.48,11.83
100,100.38,11.8
100,100.38,11.8
100,100.38,11.8
100,100.43,11.8
100,100.43,11.68
100,100.43,11.68
100,100.45,11.68
100,100.45,11.68
100,100.45,11.64
100,100.45,11.64
100,100.45,11.64
100,100.45,11.64
100,100.4,11.76
100,100.4,11.76
100,100.4,11.76
100,100.38,11.76
100,100.38,11.79
100,100.38,11.79
100,100.38,11.79
100,100.38,11.79
100,100.38,11.79
100,100.3,11.79
100,100.3,11.79
100,100.3,11.79
100,100.43,11.67
100,100.43,11.67
100,100.43,11.67
100,100.36,11.67
100,100.36,11.85
100,100.36,11.85
100,100.4,11.85
100,100.4,11.85
100,100.4,11.75
100,100.4,11.75
100,100.4,11.75
100,100.4,11.75
100,100.4,11.74
100,100.4,11.74
100,100.4,11.74
100,100.4,11.74
100,100.4,11.74
100,100.4,11.74
100,100.36,11.74
100,100.36,11.74
100,100.36,11.84
100,100.31,11.84
100,100.31,11.84
100,100.31,11.84
100,100.35,11.85
100,100.35,11.85
100,100.35,11.85
100,100.28,11.85
100,100.28,12.03
100,100.28,12.03
100,100.38,12.03
100,100.38,12.03
100,100.38,11.77
100,100.33,11.77
100,100.33,11.77
100,100.33,11.77
100,100.26,12.08
100,100.26,12.08
100,100.26,12.08
100,100.33,12.08
100,100.33,11.9
100,100.33,11.9
100,100.24,11.9
100,100.24,11.9
100,100.24,12.12
100,100.33,12.12
100,100.33,12.12
100,100.33,12.12
100,100.28,12.02
100,100.28,12.02
100,100.28,12.02
100,100.27,12.02
100,100.27,12.06
100,100.27,12.06
100,100.31,12.06
100,100.31,12.06
100,100.31,11.94
100,100.2,11.94
100,100.2,11.94
100,100.2,11.94
100,100.21,12.19
100,100.21,12.19
100,100.21,12.19
100,100.26,12.19
100,100.26,12.07
100,100.26,12.07
100,100.23,12.07
100,100.23,12.07
100,100.23,12.13
100,100.23,12.13
100,100.23,12.13
100,100.23,12.13
100,100.16,12.32
100,100.16,12.32
100,100.16,12.32
100,100.16,12.32
100,100.16,12.32
100,100.16,12.32
100,100.21,12.32
100,100.21,12.32
100,100.21,12.18
100,100.21,12.18
100,100.21,12.18
100,100.21,12.18
100,100.15,12.34
100,100.15,12.34
100,100.15,12.34
100,100.26,12.34
100,100.26,12.06
100,100.26,12.06
100,100.16,12.06
100,100.16,12.06
100,100.16,12.32
100,100.22,12.32
100,100.22,12.32
100,100.22,12.32
100,100.23,12.12
100,100.23,12.12
100,100.23,12.12
100,100.15,12.12
100,100.15,12.33
100,100.15,12.33
100,100.13,12.33
100,100.13,12.33
100,100.13,12.37
100,100.13,12.37
100,100.13,12.37
100,100.13,12.37
100,100.09,12.49
100,100.09,12.49
100,100.09,12.49
100,100.16,12.49
100,100.16,12.31
100,100.16,12.31
100,100.13,12.31
100,100.13,12.31
100,100.13,12.37
100,100.12,12.37
100,100.12,12.37
100,100.12,12.37
100,100.08,12.51
100,100.08,12.51
100,100.08,12.51
100,100.15,12.51
100,100.15,12.33
100,100.15,12.33
100,100.1,12.33
100,100.1,12.33
100,100.1,12.45
100,100.16,12.45
100,100.16,12.45
100,100.16,12.45
100,100.08,12.5
100,100.08,12.5
100,100.08,12.5
100,100.03,12.5
100,100.03,12.62
100,100.03,12.62
100,100.04,12.62
100,100.04,12.62
100,100.04,12.6
100,100.15,12.6
100,100.15,12.6
100,100.15,12.6
100,100.05,12.56
100,100.05,12.56
100,100.05,12.56
100,100.08,12.56
100,100.08,12.5
100,100.08,12.5
100,100.05,12.5
100,100.05,12.5
100,100.05,12.56
100,99.99,12.56
100,99.99,12.56
100,99.99,12.56
100,100.06,12.54
100,100.06,12.54
100,100.06,12.54
100,100.01,12.54
100,100.01,12.68
100,100.01,12.68
100,100.04,12.68
100,100.04,12.68
100,100.04,12.6
100,100.04,12.6
100,100.04,12.6
100,100.04,12.6
100,100.04,12.6
100,100.04,12.6
100,100.04,12.6
100,99.94,12.6
100,99.94,12.85
100,99.94,12.85
100,99.96,12.85
100,99.96,12.85
100,99.96,12.8
100,100.04,12.8
100,100.04,12.8
100,100.04,12.8
100,99.98,12.74
100,99.98,12.74
100,99.98,12.74
100,99.94,12.74
100,99.94,12.85
100,99.94,12.85
100,99.92,12.85
100,99.92,12.85
100,99.92,12.89
100,99.91,12.89
100,99.91,12.89
100,99.91,12.89
100,99.95,12.84
100,99.95,12.84
100,99.95,12.84
100,99.94,12.84
100,99.94,12.86
100,99.94,12.86
100,99.9,12.86
100,99.9,12.86
100,99.9,12.95
100,99.85,12.95
100,99.85,12.95
100,99.85,12.95
100,99.9,12.95
100,99.9,12.95
100,99.9,12.95
100,99.9,12.95
100,99.9,12.96
100,99.9,12.96
100,99.87,12.96
100,99.87,12.96
100,99.87,13.01
100,99.91,13.01
100,99.91,13.01
100,99.91,13.01
100,99.91,12.92
100,99.91,12.92
100,99.91,12.92
100,99.86,12.92
100,99.86,13.05
100,99.86,13.05
100,99.9,13.05
100,99.9,13.05
100,99.9,12.96
100,99.81,12.96
100,99.81,12.96
100,99.81,12.96
100,99.86,13.06
100,99.86,13.06
100,99.86,13.06
100,99.84,13.06
100,99.84,13.12
100,99.84,13.12
100,99.85,13.12
100,99.85,13.12
100,99.85,13.08
100,99.86,13.08
100,99.86,13.08
100,99.86,13.08
100,99.8,13.2
100,99.8,13.2
100,99.8,13.2
100,99.74,13.2
100,99.74,13.35
100,99.74,13.35
100,99.83,13.35
100,99.83,13.35
100,99.83,13.14
100,99.8,13.14
100,99.8,13.14
100,99.8,13.14
100,99.73,13.38
100,99.73,13.38
100,99.73,13.38
100,99.83,13.38
100,99.83,13.14
100,99.83,13.14
100,99.79,13.14
100,99.79,13.14
100,99.79,13.24
100,99.8,13.24
100,99.8,13.24
100,99.8,13.24
100,99.79,13.24
100,99.79,13.24
100,99.79,13.24
100,99.81,13.24
100,99.81,13.19
100,99.81,13.19
100,99.79,13.19
100,99.79,13.19
100,99.79,13.25
100,99.73,13.25
100,99.73,13.25
100,99.73,13.25
100,99.77,13.31
100,99.77,13.31
100,99.77,13.31
100,99.77,13.31
100,99.77,13.31
100,99.77,13.31
100,99.8,13.31
100,99.8,13.31
100,99.8,13.21
100,99.8,13.21
100,99.8,13.21
100,99.8,13.21
100,99.72,13.43
100,99.72,13.43
100,99.72,13.43
100,99.73,13.43
100,99.73,13.39
100,99.73,13.39
100,99.7,13.39
100,99.7,13.39
100,99.7,13.49
100,99.72,13.49
100,99.72,13.49
100,99.72,13.49
100,99.72,13.43
100,99.72,13.43
100,99.72,13.43
100,99.62,13.43
100,99.62,13.67
100,99.62,13.67
100,99.71,13.67
100,99.71,13.67
100,99.71,13.46
100,99.66,13.46
100,99.66,13.46
100,99.66,13.46
